0
0.435
0.538
0.625
0.678
0.449
0.551
0.496
0.482
0.484
0.569
0.52
0.636
0.488
0.551
0.52
0.47
0.608
0.594
0.485
0.612
0.554
0.576
0.56
0.613
0.605
0.495
0.498
0.572
0.379
0.543
0.454
0.575
0.587
0.554
0.485
0.513
0.616
0.522
0.535
0.529
0.485
0.463
0.497
0.48
0.389
0.543
0.493
0.574
0.481
0.536
0.543
0.47
0.523
0.549
0.565
0.388
0.535
0.549
0.491
0.536
0.545
0.455
0.423
0.618
0.511
0.578
0.444
0.535
0.459
0.501
0.612
0.541
0.622
0.567
0.588
0.53
0.61
0.562
0.456
0.553
0.49
0.529
0.543
0.536
0.658
0.463
0.544
0.517
0.527
0.599
0.587
0.48
0.57
0.587
0.63
0.453
0.628
0.525
0.565
0.608
0.541
0.623
0.492
0.518
0.425
0.535
0.509
0.562
0.567
0.572
0.641
0.525
0.416
0.538
0.552
0.539
0.493
0.505
0.487
0.511
0.515
0.511
0.569
0.592
0.55
0.624
0.602
0.545
0.459
0.608
0.557
0.437
0.538
0.518
0.525
0.521
0.596
0.525
0.543
0.421
0.416
0.52
0.526
0.398
0.52
0.56
0.522
0.458
0.544
0.436
0.54
0.533
0.522
0.576
0.476
0.454
0.57
0.513
0.424
0.48
0.512
0.49
0.468
0.508
0.558
0.578
0.505
0.473
0.591
0.567
0.531
0.509
0.614
0.482
0.621
0.467
0.488
0.554
0.535
0.449
0.456
0.592
0.567
0.496
0.566
0.623
0.465
0.554
0.528
0.532
0.525
0.562
0.48
0.509
0.495
0.38
0.462
0.502
0.514
0.493
0.575
0.617
0.478
0.579
0.536
0.502
0.423
0.536
0.399
0.516
0.594
0.513
0.476
0.545
0.509
0.574
0.492
0.523
0.532
0.585
0.646
0.582
0.531
0.475
0.547
0.588
0.488
0.391
0.555
0.595
0.534
0.523
0.481
0.547
0.542
0.54
0.396
0.578
0.505
0.526
0.531
0.58
0.461
0.592
0.534
0.556
0.481
0.521
0.601
0.565
0.503
0.524
0.485
0.51
0.447
0.453
0.464
0.55
0.542
0.534
0.512
0.487
0.625
0.546
0.575
0.369
0.49
0.5
0.562
0.558
0.526
0.488
0.526
0.45
0.514
0.565
0.519
0.38
0.487
0.588
0.556
0.392
0.552
0.516
0.524
0.569
0.573
0.46
0.488
0.454
0.522
0.54
0.439
0.491
0.62
0.537
0.451
0.546
0.443
0.459
0.514
0.555
0.524
0.462
0.535
0.609
0.523
0.58
0.545
0.512
0.544
0.481
0.462
0.517
0.494
0.474
0.457
0.431
0.426
0.484
0.618
0.578
0.58
0.457
0.525
0.532
0.441
0.494
0.513
0.533
0.59
0.615
0.442
0.522
0.473
0.481
0.588
0.499
0.498
0.581
0.523
0.525
0.544
0.457
0.531
0.447
0.585
0.581
0.532
0.503
0.496
0.533
0.553
0.483
0.549
0.539
0.494
0.485
0.544
0.537
0.436
0.504
0.589
0.588
0.458
0.525
0.443
0.556
0.498
0.561
0.569
0.499
0.421
0.553
0.518
0.446
0.473
0.503
0.489
0.539
0.577
0.514
0.501
0.543
0.48
0.58
0.442
0.557
0.476
0.423
0.505
0.45
0.467
0.503
0.514
0.522
0.508
0.538
0.442
0.451
